2   7 -100   1   3  56  16   2    1 -100   3   2 -100 -100    2  141 2024
1   1   40   5   1  55  14   2    2   12   1   1    1 -100    1  142 2024
3   1   60   1   3  41  18   1    1   12   1   2    1 -100    2  143 2024
1   4 -100   1   2  53  16   1    1   12   3   2    2 -100    3  144 2024
3   1   34   3   2  60  16   2    1   12   2   2    2 -100    3  145 2024
1   5 -100   1   2  72  13   2    1  -97   2   2    1 -100 -100  146 2024
2   5 -100   3   1  72  16   1    1   12   2   3 -100 -100 -100  147 2024
1   5 -100   3   3  72  16   2    1    9   2   1    2 -100 -100  148 2024
3   5 -100   2   3  89  16   2    1   12   3   2    2    1 -100  149 2024
1   5 -100   1   3  71  12   2    1   12   3   2    2 -100 -100  150 2024
1   5 -100   2   3  74  17   2    1   12   2   2    2 -100 -100  151 2024
2   3 -100   5   0  30  16   2    1 -100   2   2 -100 -100    1  152 2024
1   5 -100   2   0  77  16   2    1 -100   2   3    2 -100 -100  153 2024
1   5 -100   3   2  73  12   2    1   12   2   2    2 -100 -100  154 2024
1   2   15   1   2  65  20   2    1   11   2   1    1 -100    1  155 2024
3   1   40   5   3  59  16   1    1   12   2   2    2 -100    2  156 2024
1   2   42   1   0  49  13   1    1   12   3   2    1 -100    1  157 2024
2   1   40   1   2  64  19   2    1   12   2   2 -100 -100    4  158 2024
2   5 -100   1   1  70  18   1    1    8   2   2 -100 -100 -100  159 2024
3   5 -100   1   0  68  14   1    1   12   1   2    1 -100 -100  160 2024
2   1   36   1   1  31  18   1    1   12   1   2 -100 -100    2  161 2024
3   7 -100   1   2  36  16   2    1   12   1   1    1 -100    2  162 2024
3   2   32   5   2  36  16   1    1   12   2   2    2 -100    2  163 2024
1   2   24   1   2  45  16   2    1 -100   2   1    2 -100    2  164 2024
3   2   10   1   2  67  20   1    1   12   2   2    2 -100    1  165 2024
2   2   10   1   4  52  16   2    1   12   2   1 -100 -100    2  166 2024
2   1   55   2   0  35  20   2    3   12   2   2 -100 -100    2  167 2024
3   1   40   5   0  28  18   2    2   12   2   2    1 -100    1  168 2024
1   1   40   5   0  41  16   2    2   12   2   2    2 -100    2  169 2024
2   1   50   5   0  23  17   2    1   12   2   2 -100    2    1  170 2024
1   6 -100   5   0  27  17   2    2   11   1   1    1 -100 -100  171 2024
3   2   30   1   0  55  16   1    3   12   2   3    2 -100    2  172 2024
1   5 -100   2   1  69   4   2    1  -90   2   4    2 -100 -100  173 2024
2   5 -100   5   0  65  12   2    1   12   2   2 -100    2 -100  174 2024
2   1   52   1   3  38  14   2    2   12   2   2 -100    1    3  175 2024
1   1   40   5   0  37  12   1    1   12   2   1    1 -100    1  176 2024
2   5 -100   4   2  70  12   1    1   12   2   2 -100 -100 -100  177 2024
3   5 -100   1   3  62  12   1    1   12   2   3    1    1 -100  178 2024
2   5 -100   3   3  70  18   2    1   12   2   3 -100    2 -100  179 2024
2   5 -100   3   2  64  15   2    1   12   2   2 -100    2 -100  180 2024
1   5 -100   2   0  60  16   2    1   12   2   3    2 -100 -100  181 2024
3   1   40   5   0  42  13   2    2   12   2   3    3 -100    1  182 2024
1   1   40   1   0  27  16   1    2   12   1   2    1 -100    4  183 2024
2   1   60   5   0 -99  20   2    2   12   2   2 -100 -100    2  184 2024
3   5 -100   1   1  66  18   1    1   12   2   1    1 -100 -100  185 2024
2   1   40   3   1  58  16   2    2   12   1   1 -100    3    1  186 2024
2   5 -100   1   1  69  16   1    1   12   2   3 -100    1 -100  187 2024
2   1   40   1   1  37  16   2    3   12   2   2 -100 -100    2  188 2024
3   6 -100   1   2  49  16   2    1   12   2   1    1    3 -100  189 2024
3   5 -100   1   1  72  19   1    1   12   2   2    2 -100 -100  190 2024
1   6 -100   5   0  22  16   2    1  -97   2   3    2 -100 -100  191 2024
2   5 -100   1   1  80  20   1    1   12   2   2 -100 -100 -100  192 2024
1   1   40   1   2  57  18   1    1   12   2   2    2 -100    2  193 2024
3   5 -100   1   2  75  15   2    1   12   2   3    2 -100 -100  194 2024
1   1   40   4   2  32  16   1    1   12   2   1    2 -100    2  195 2024
1   7 -100   1   0  34  14   2    3    8   2   3    2 -100    4  196 2024
2   1   30   5   0  34  12   1    3   12   3   4 -100 -100    2  197 2024
2   8 -100   5   0  34  12   1    3   12   2   3 -100    2 -100  198 2024
3   1   50   1   3  64  14   1    1   12   3   2    1 -100    1  199 2024
1   5 -100   1   0  71   9   1    3   12   2   3    1 -100 -100  200 2024
2   1   40   5   0  21  12   1    3   12   2   3 -100    3    2  201 2024
3   2   25   1   2  29  20 -97    1    9   2   2  -97 -100    2  202 2024
2   2   25   3   2  62  15   2    1   11   2   2 -100    3    2  203 2024
2   5 -100   1   0  73  13   2    3    1   1   2 -100 -100 -100  204 2024
1   3 -100   1   3  62  15   1    1 -100   1   2    1 -100    1  205 2024
2   5 -100   2   3 -99   1   1    3  -90   2   1 -100    2 -100  206 2024
2   5 -100   2   1  74  14   2    1   12   1   4 -100    3 -100  207 2024
1   1   40   5   2  26   6   2 -100    1   1   1    1 -100    2  208 2024
3   7 -100   5   4  58  17   2    3   12   3   2    1 -100    3  209 2024
2   1   37   5   0  18  12   2    3   12   2   2 -100    3    2  210 2024
2   1   44   5   1  22  12   1    1   12   3   2 -100 -100    3  211 2024
3   4 -100   5   0  30  12   1    2    9   3   2    2 -100    4  212 2024
3   1   60   5   2  39  16   1    3   12   2   2    1    1    1  213 2024
1   6 -100   5   0  19  13   1    3    3   2   2    1 -100 -100  214 2024
1   2   15   5   1  41  12   2    2    6   2   3    2 -100    2  215 2024
1   2   20   2   2  38  11   2    3    1   3   3    2 -100    2  216 2024
1   1   80   1   0  24  18   2    3   11   2   3    2 -100    2  217 2024
3   5 -100   1   2  66  14   1    1   12   1   3    1    3 -100  218 2024
2   6 -100   5   1  33  12   1    1   12   2   2 -100 -100 -100  219 2024
3   1   64   2   5  48  16   2    2   12   3   2    1    2    1  220 2024
